sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at,sample_id,class_idx,folder_name,file,label_slug,label_key
b5d841642c,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Tran,1780808569903,,,60,0,None,/dataset/features/vn/bang-chu-cai/class_d_a447f40e/sample_b5d841642c.npz,features/vn/bang-chu-cai/class_d_a447f40e/sample_b5d841642c.npz,https://drive.google.com/file/d/12gO5IaGF4xico_ts33OPKnOAVJnz-bgb/view,,2026-06-07T05:27:47.089037Z,b5d841642c,7,class_d_a447f40e,sample_b5d841642c.npz,d,vn/bang-chu-cai/d
831589bb26,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/196DLwGkTCOBgMrbpPRNPCkDmun9rpeF7/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_831589bb26.npz,,,,831589bb26,7,class_d_a447f40e,sample_831589bb26.npz,d,vn/bang-chu-cai/d
39e33dea61,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Tran,1780808569903,,,60,0,None,/dataset/features/vn/bang-chu-cai/class_d_a447f40e/sample_39e33dea61.npz,features/vn/bang-chu-cai/class_d_a447f40e/sample_39e33dea61.npz,https://drive.google.com/file/d/1aF3BXX45h3RZJcS3R8JKnoXnAVuHSK7v/view,,2026-06-07T05:29:35.533085Z,39e33dea61,7,class_d_a447f40e,sample_39e33dea61.npz,d,vn/bang-chu-cai/d
c9bdd2768d,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Minh,1780808569903,,,60,0,None,/dataset/features/vn/bang-chu-cai/class_d_a447f40e/sample_c9bdd2768d.npz,features/vn/bang-chu-cai/class_d_a447f40e/sample_c9bdd2768d.npz,https://drive.google.com/file/d/14CJj5NyuU1RDOXopQxxN52kxPwywgpFS/view,,2026-06-07T05:30:43.355584Z,c9bdd2768d,7,class_d_a447f40e,sample_c9bdd2768d.npz,d,vn/bang-chu-cai/d
97d8b492ac,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Tran,1780808569903,,,60,0,None,/dataset/features/vn/bang-chu-cai/class_d_a447f40e/sample_97d8b492ac.npz,features/vn/bang-chu-cai/class_d_a447f40e/sample_97d8b492ac.npz,https://drive.google.com/file/d/1wjBg2G2KQrkhC2iPUId0OQtesNSqHCXO/view,,2026-06-07T05:25:37.932498Z,97d8b492ac,7,class_d_a447f40e,sample_97d8b492ac.npz,d,vn/bang-chu-cai/d
e5741f2027,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Tran,1780808569903,,,60,0,None,/dataset/features/vn/bang-chu-cai/class_d_a447f40e/sample_e5741f2027.npz,features/vn/bang-chu-cai/class_d_a447f40e/sample_e5741f2027.npz,https://drive.google.com/file/d/1bRFdf7RuEeNSj7W7eSFmwzWkHOvEA_8j/view,,2026-06-07T05:27:57.468189Z,e5741f2027,7,class_d_a447f40e,sample_e5741f2027.npz,d,vn/bang-chu-cai/d
3c33fd60b8,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Tran,1780808569903,,,60,0,None,/dataset/features/vn/bang-chu-cai/class_d_a447f40e/sample_3c33fd60b8.npz,features/vn/bang-chu-cai/class_d_a447f40e/sample_3c33fd60b8.npz,https://drive.google.com/file/d/1kKq4RjWsDXmNAYAmtkXEEQ1KCDS6QjMr/view,,2026-06-07T05:26:56.117042Z,3c33fd60b8,7,class_d_a447f40e,sample_3c33fd60b8.npz,d,vn/bang-chu-cai/d
3885b88a22,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Minh,1778824957715,,,60,0,None,https://drive.google.com/file/d/1D-DZS7qzCOvgFTEawcjLEmdDfP0tAzlD/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_3885b88a22.npz,https://drive.google.com/file/d/15NOxReh0L2qwhh7DthscyY6v00kE_lTS/view,,2026-05-15T07:00:25.941193Z,3885b88a22,8,class_e_c09fc8ba,sample_3885b88a22.npz,e,vn/bang-chu-cai/e
58b05b77e0,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/17GsR6R5gG9LMkbMVJBhOmLsmYPjsn4I4/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_58b05b77e0.npz,,,,58b05b77e0,8,class_e_c09fc8ba,sample_58b05b77e0.npz,e,vn/bang-chu-cai/e
2259d66651,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1nKUbExl8F3bzVC-5B58kvMnmSJIrxMFs/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_2259d66651.npz,https://drive.google.com/file/d/166JHZqmWSOYKORCQfLUY4NQsh2xzCexE/view,,2026-05-15T06:59:19.945746Z,2259d66651,8,class_e_c09fc8ba,sample_2259d66651.npz,e,vn/bang-chu-cai/e
7ea09524d3,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/1YFGAUnaN5FOW2Uq2s5EQmkxcbHc5sCZZ/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_7ea09524d3.npz,,,,7ea09524d3,8,class_e_c09fc8ba,sample_7ea09524d3.npz,e,vn/bang-chu-cai/e
e0289d8785,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Minh,1778824957715,,,60,0,None,https://drive.google.com/file/d/18kXEjhplss-AEUltK4yaekeHK2jWP4Or/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_e0289d8785.npz,https://drive.google.com/file/d/1fE-M4bDcw0qAO3dF5Tul4Fm8BJ39jdAh/view,,2026-05-15T07:01:56.629893Z,e0289d8785,8,class_e_c09fc8ba,sample_e0289d8785.npz,e,vn/bang-chu-cai/e
8870908630,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/19BgTXAkuGKnz3EkOiQyoMoKbK9LDk1Eh/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_8870908630.npz,https://drive.google.com/file/d/1dGJ5s9Nd65JP42BvEihZaVlfr1BCHLo9/view,,2026-05-15T06:59:30.060825Z,8870908630,8,class_e_c09fc8ba,sample_8870908630.npz,e,vn/bang-chu-cai/e
cfdfdf1427,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/1LCL4rz_X8FtZjd4aYfumE0TI-WKZ0lHP/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_cfdfdf1427.npz,,,,cfdfdf1427,8,class_e_c09fc8ba,sample_cfdfdf1427.npz,e,vn/bang-chu-cai/e
6f4f1a8a3c,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1WqbqrKjxq4ndMbVGvuVll_r0Ucm0wK_Q/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_6f4f1a8a3c.npz,https://drive.google.com/file/d/1wb8zGQidQc34Ful_s4yPzIB7xoPLmHOL/view,,2026-05-15T06:57:09.994497Z,6f4f1a8a3c,8,class_e_c09fc8ba,sample_6f4f1a8a3c.npz,e,vn/bang-chu-cai/e
c84b4598c6,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/1uv_e-o6m2EdEgHnAIjEJ6Mz7b7V9KuZd/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_c84b4598c6.npz,,,,c84b4598c6,8,class_e_c09fc8ba,sample_c84b4598c6.npz,e,vn/bang-chu-cai/e
9947f46e65,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1yLBvuIlDGdA1Ecb7MtUbQPWKtL9v1olU/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_9947f46e65.npz,https://drive.google.com/file/d/1XnmrDRZ9pYJo3TDe-eXC80CmMjuw6j7u/view,,2026-05-15T06:58:25.891676Z,9947f46e65,8,class_e_c09fc8ba,sample_9947f46e65.npz,e,vn/bang-chu-cai/e
5bf6ae59dd,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/17BJjspoDby-5-_sP2yy5_v8W8QSCiKAh/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_5bf6ae59dd.npz,,,,5bf6ae59dd,8,class_e_c09fc8ba,sample_5bf6ae59dd.npz,e,vn/bang-chu-cai/e
46cdd3765b,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Minh,1778824957715,,,60,0,None,https://drive.google.com/file/d/13gKGFbqNs_3Xu_7lRK4879UI_EBYnc81/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_46cdd3765b.npz,https://drive.google.com/file/d/1UIC2mwDxuyS0bgFDANSpukPct1BCUuAs/view,,2026-05-15T07:00:49.127974Z,46cdd3765b,8,class_e_c09fc8ba,sample_46cdd3765b.npz,e,vn/bang-chu-cai/e
500c7d925d,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/12B2C4Qwx0gV4_FhTSI7GBHmwvFoJNd3z/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_500c7d925d.npz,https://drive.google.com/file/d/1cieti_uOcy6xk8vqreDJNYwFrx40RtIo/view,,2026-05-15T06:58:57.946816Z,500c7d925d,8,class_e_c09fc8ba,sample_500c7d925d.npz,e,vn/bang-chu-cai/e
c88abe8e45,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Minh,1778824957715,,,60,0,None,https://drive.google.com/file/d/1o7hfRnClTSHP5zUi1mLIsPDl_936s1d2/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_c88abe8e45.npz,https://drive.google.com/file/d/1EFTU5ykUaecv1n2nKbCPwGE5D_5CjPas/view,,2026-05-15T07:00:38.362051Z,c88abe8e45,8,class_e_c09fc8ba,sample_c88abe8e45.npz,e,vn/bang-chu-cai/e
2cfbcd2e8d,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/1Fxr_GzxWizyw-sb01iJv2msCqQTwpRjT/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_2cfbcd2e8d.npz,,,,2cfbcd2e8d,8,class_e_c09fc8ba,sample_2cfbcd2e8d.npz,e,vn/bang-chu-cai/e
7872a5d5f6,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1-QcHCZvLrQmQ9o6PWI694xg4Aa0uMuwG/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_7872a5d5f6.npz,https://drive.google.com/file/d/1Q_h707LS3WIDPXiyRhqcXXSOLwdVovr9/view,,2026-05-15T06:57:32.151862Z,7872a5d5f6,8,class_e_c09fc8ba,sample_7872a5d5f6.npz,e,vn/bang-chu-cai/e
