sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at,sample_id,class_idx,folder_name,file,label_slug,label_key
91599a21ff,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/13dwbRbksCOpeKT18RIU2_C5auxLJVJdJ/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_91599a21ff.npz,https://drive.google.com/file/d/13dwbRbksCOpeKT18RIU2_C5auxLJVJdJ/view,,2026-05-14T09:47:35.250087Z,91599a21ff,3,class_rang-muoi_9257a41e,sample_91599a21ff.npz,rang-muoi,vn/hoa-de/rang-muoi
72e181fde9,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1246GUmtCbrN8cBkDWeZ6K2sTHCsIWpJN/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_72e181fde9.npz,https://drive.google.com/file/d/1246GUmtCbrN8cBkDWeZ6K2sTHCsIWpJN/view,,2026-05-14T09:46:40.900532Z,72e181fde9,3,class_rang-muoi_9257a41e,sample_72e181fde9.npz,rang-muoi,vn/hoa-de/rang-muoi
dfe5748f9f,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1MekpbUZ4PQobFWy2qryDoWA-06jcxgNq/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_dfe5748f9f.npz,https://drive.google.com/file/d/1MekpbUZ4PQobFWy2qryDoWA-06jcxgNq/view,,2026-05-14T09:43:22.299336Z,dfe5748f9f,3,class_rang-muoi_9257a41e,sample_dfe5748f9f.npz,rang-muoi,vn/hoa-de/rang-muoi
eea7c08ecd,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1c19vzu815aWq2Mrq08ddgk_lAfOGDk-d/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_eea7c08ecd.npz,https://drive.google.com/file/d/1c19vzu815aWq2Mrq08ddgk_lAfOGDk-d/view,,2026-05-14T09:46:03.963864Z,eea7c08ecd,3,class_rang-muoi_9257a41e,sample_eea7c08ecd.npz,rang-muoi,vn/hoa-de/rang-muoi
b45614ef10,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1XGwNRuZ8da2oXP961V6sPGj3XYQzoJEz/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_b45614ef10.npz,https://drive.google.com/file/d/1XGwNRuZ8da2oXP961V6sPGj3XYQzoJEz/view,,2026-05-14T09:44:02.712592Z,b45614ef10,3,class_rang-muoi_9257a41e,sample_b45614ef10.npz,rang-muoi,vn/hoa-de/rang-muoi
73b39b9ed7,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1qCWIEY-Mi565VcU7DHPlyldWG8m7JSYx/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_73b39b9ed7.npz,https://drive.google.com/file/d/1qCWIEY-Mi565VcU7DHPlyldWG8m7JSYx/view,,2026-05-15T07:02:21.331707Z,73b39b9ed7,3,class_rang-muoi_9257a41e,sample_73b39b9ed7.npz,rang-muoi,vn/hoa-de/rang-muoi
a4cf52aeed,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778821993129,,,60,0,None,https://drive.google.com/file/d/1DFLqk-TyW4mFauosaEGIbjNLAA9w8Q4J/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_a4cf52aeed.npz,https://drive.google.com/file/d/1DFLqk-TyW4mFauosaEGIbjNLAA9w8Q4J/view,,2026-05-15T05:14:23.811054Z,a4cf52aeed,3,class_rang-muoi_9257a41e,sample_a4cf52aeed.npz,rang-muoi,vn/hoa-de/rang-muoi
9e308e0a8f,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778821993129,,,60,0,None,https://drive.google.com/file/d/17aZ0Rt_OwZNXSjGGaqKguCQU8xqFhd_h/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_9e308e0a8f.npz,https://drive.google.com/file/d/17aZ0Rt_OwZNXSjGGaqKguCQU8xqFhd_h/view,,2026-05-15T05:14:09.072133Z,9e308e0a8f,3,class_rang-muoi_9257a41e,sample_9e308e0a8f.npz,rang-muoi,vn/hoa-de/rang-muoi
d29c689cc1,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778751697482,,,60,0,None,https://drive.google.com/file/d/1YCCpcxGnrh5XIOvfFY3uRlyICQ_G3BdU/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_d29c689cc1.npz,https://drive.google.com/file/d/1YCCpcxGnrh5XIOvfFY3uRlyICQ_G3BdU/view,,2026-05-14T09:48:57.615792Z,d29c689cc1,3,class_rang-muoi_9257a41e,sample_d29c689cc1.npz,rang-muoi,vn/hoa-de/rang-muoi
f14b9cd1b4,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778751697482,,,60,0,None,https://drive.google.com/file/d/1II9-vkc9qlMkEPRtFQ6B0R8n0c5KIKcA/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_f14b9cd1b4.npz,https://drive.google.com/file/d/1II9-vkc9qlMkEPRtFQ6B0R8n0c5KIKcA/view,,2026-05-14T09:52:39.859164Z,f14b9cd1b4,3,class_rang-muoi_9257a41e,sample_f14b9cd1b4.npz,rang-muoi,vn/hoa-de/rang-muoi
c17892c1f9,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1FTYbrFqOdkP6Rs-nf1h2q4EX25wH_ub3/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_c17892c1f9.npz,https://drive.google.com/file/d/1FTYbrFqOdkP6Rs-nf1h2q4EX25wH_ub3/view,,2026-05-14T09:46:18.008324Z,c17892c1f9,3,class_rang-muoi_9257a41e,sample_c17892c1f9.npz,rang-muoi,vn/hoa-de/rang-muoi
97ab9903c4,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778821993129,,,60,0,None,https://drive.google.com/file/d/1JbXchyn9XA56XyPU20EhJPUGNUpgImdA/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_97ab9903c4.npz,https://drive.google.com/file/d/1JbXchyn9XA56XyPU20EhJPUGNUpgImdA/view,,2026-05-15T05:14:53.178502Z,97ab9903c4,3,class_rang-muoi_9257a41e,sample_97ab9903c4.npz,rang-muoi,vn/hoa-de/rang-muoi
8113a0fe5c,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1pwZuP5lAJoEGZKkkeUMK2DNxNXltT7xM/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_8113a0fe5c.npz,https://drive.google.com/file/d/1pwZuP5lAJoEGZKkkeUMK2DNxNXltT7xM/view,,2026-05-15T07:02:10.834779Z,8113a0fe5c,3,class_rang-muoi_9257a41e,sample_8113a0fe5c.npz,rang-muoi,vn/hoa-de/rang-muoi
facd99160c,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1KXMPTAoA-Gwmqu920oyp_MwlShiWRxsg/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_facd99160c.npz,https://drive.google.com/file/d/1KXMPTAoA-Gwmqu920oyp_MwlShiWRxsg/view,,2026-05-15T07:01:32.326144Z,facd99160c,3,class_rang-muoi_9257a41e,sample_facd99160c.npz,rang-muoi,vn/hoa-de/rang-muoi
dd78a01c49,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778751697482,,,60,0,None,https://drive.google.com/file/d/14y2typTOlcTfaWNgRriIyW3EdZ647bUt/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_dd78a01c49.npz,https://drive.google.com/file/d/14y2typTOlcTfaWNgRriIyW3EdZ647bUt/view,,2026-05-14T09:52:26.141010Z,dd78a01c49,3,class_rang-muoi_9257a41e,sample_dd78a01c49.npz,rang-muoi,vn/hoa-de/rang-muoi
12f6ea28cf,9257a41e-3b25-41c7-8992-0f14c3872e96,rang-muoi,rang muối,vn,hoa-de,camera,Minh,1778821993129,,,60,0,None,https://drive.google.com/file/d/1X1AvdpvpN-PtydkLfeg0Jck0COSfEVEX/view,features/vn/hoa-de/class_rang-muoi_9257a41e/sample_12f6ea28cf.npz,https://drive.google.com/file/d/1X1AvdpvpN-PtydkLfeg0Jck0COSfEVEX/view,,2026-05-15T05:16:56.315967Z,12f6ea28cf,3,class_rang-muoi_9257a41e,sample_12f6ea28cf.npz,rang-muoi,vn/hoa-de/rang-muoi
4034841e5e,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1sDwnV8pnPUlzC22gRMejBVKEOyZsf4t1/view,features/vn/hoa-de/class_tom_7246af3c/sample_4034841e5e.npz,https://drive.google.com/file/d/1sDwnV8pnPUlzC22gRMejBVKEOyZsf4t1/view,,2026-05-14T09:54:40.772517Z,4034841e5e,4,class_tom_7246af3c,sample_4034841e5e.npz,tom,vn/hoa-de/tom
9d723103de,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1XGo0YlIvPPEgS_wd438TjInoXCOlRWYr/view,features/vn/hoa-de/class_tom_7246af3c/sample_9d723103de.npz,https://drive.google.com/file/d/1XGo0YlIvPPEgS_wd438TjInoXCOlRWYr/view,,2026-05-14T10:30:18.748878Z,9d723103de,4,class_tom_7246af3c,sample_9d723103de.npz,tom,vn/hoa-de/tom
a02e556ded,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778754365813,,,60,0,None,https://drive.google.com/file/d/1VpCm91SE2eNFFnF7Y2eIO2hKGrxXCTlv/view,features/vn/hoa-de/class_tom_7246af3c/sample_a02e556ded.npz,https://drive.google.com/file/d/1VpCm91SE2eNFFnF7Y2eIO2hKGrxXCTlv/view,,2026-05-14T10:27:07.155979Z,a02e556ded,4,class_tom_7246af3c,sample_a02e556ded.npz,tom,vn/hoa-de/tom
68fd68f5ef,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1Lry3WkuFxdSXZ8vAKnJ7ihsDRXFj73YR/view,features/vn/hoa-de/class_tom_7246af3c/sample_68fd68f5ef.npz,https://drive.google.com/file/d/1Lry3WkuFxdSXZ8vAKnJ7ihsDRXFj73YR/view,,2026-05-14T10:28:08.771997Z,68fd68f5ef,4,class_tom_7246af3c,sample_68fd68f5ef.npz,tom,vn/hoa-de/tom
aee45136bd,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1scZ7zj38_4u5THK2LjbCeC3X4Bm0noNG/view,features/vn/hoa-de/class_tom_7246af3c/sample_aee45136bd.npz,https://drive.google.com/file/d/1scZ7zj38_4u5THK2LjbCeC3X4Bm0noNG/view,,2026-05-14T10:29:38.549780Z,aee45136bd,4,class_tom_7246af3c,sample_aee45136bd.npz,tom,vn/hoa-de/tom
d6ef358990,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/19S0u3fiZyo3nB4OZu-dwxxs75cKXLEHe/view,features/vn/hoa-de/class_tom_7246af3c/sample_d6ef358990.npz,https://drive.google.com/file/d/19S0u3fiZyo3nB4OZu-dwxxs75cKXLEHe/view,,2026-05-14T09:56:05.829818Z,d6ef358990,4,class_tom_7246af3c,sample_d6ef358990.npz,tom,vn/hoa-de/tom
85bb571cb0,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/16C8-e9mTp58yGR0FYOiSj8p6T9YWbyrf/view,features/vn/hoa-de/class_tom_7246af3c/sample_85bb571cb0.npz,https://drive.google.com/file/d/16C8-e9mTp58yGR0FYOiSj8p6T9YWbyrf/view,,2026-05-14T10:28:22.278657Z,85bb571cb0,4,class_tom_7246af3c,sample_85bb571cb0.npz,tom,vn/hoa-de/tom
5dee35437b,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1T9bUgruct-kT0Dosp4f_d_fgdyQKR3gd/view,features/vn/hoa-de/class_tom_7246af3c/sample_5dee35437b.npz,https://drive.google.com/file/d/1T9bUgruct-kT0Dosp4f_d_fgdyQKR3gd/view,,2026-05-14T09:54:09.345096Z,5dee35437b,4,class_tom_7246af3c,sample_5dee35437b.npz,tom,vn/hoa-de/tom
865faf6b36,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778754242761,,,60,0,None,https://drive.google.com/file/d/1sIGW5ge_6juLODAHX12wr7b4DOROqZyF/view,features/vn/hoa-de/class_tom_7246af3c/sample_865faf6b36.npz,https://drive.google.com/file/d/1sIGW5ge_6juLODAHX12wr7b4DOROqZyF/view,,2026-05-14T10:25:00.109934Z,865faf6b36,4,class_tom_7246af3c,sample_865faf6b36.npz,tom,vn/hoa-de/tom
6351420746,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778754365813,,,60,0,None,https://drive.google.com/file/d/1D7Ttv2PjHeyY3Y2HeA2zcFu2ETEHEiKy/view,features/vn/hoa-de/class_tom_7246af3c/sample_6351420746.npz,https://drive.google.com/file/d/1D7Ttv2PjHeyY3Y2HeA2zcFu2ETEHEiKy/view,,2026-05-14T10:26:53.691877Z,6351420746,4,class_tom_7246af3c,sample_6351420746.npz,tom,vn/hoa-de/tom
c77e1bcd5e,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1PLW-gMbUDw9J_xTVE5bXxbJiczkz_c5m/view,features/vn/hoa-de/class_tom_7246af3c/sample_c77e1bcd5e.npz,https://drive.google.com/file/d/1PLW-gMbUDw9J_xTVE5bXxbJiczkz_c5m/view,,2026-05-14T09:55:51.873119Z,c77e1bcd5e,4,class_tom_7246af3c,sample_c77e1bcd5e.npz,tom,vn/hoa-de/tom
822a8aeb10,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/15iNkQDgRIcQQLGGmY_dpu5R-TKcWQYV5/view,features/vn/hoa-de/class_tom_7246af3c/sample_822a8aeb10.npz,https://drive.google.com/file/d/15iNkQDgRIcQQLGGmY_dpu5R-TKcWQYV5/view,,2026-05-14T09:53:29.024582Z,822a8aeb10,4,class_tom_7246af3c,sample_822a8aeb10.npz,tom,vn/hoa-de/tom
ba5e15aec4,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778822273309,,,60,0,None,https://drive.google.com/file/d/1u1ph8uJoK11g3OvFlKzxM46KNRkHbGk8/view,features/vn/hoa-de/class_tom_7246af3c/sample_ba5e15aec4.npz,https://drive.google.com/file/d/1u1ph8uJoK11g3OvFlKzxM46KNRkHbGk8/view,,2026-05-15T05:39:09.077591Z,ba5e15aec4,4,class_tom_7246af3c,sample_ba5e15aec4.npz,tom,vn/hoa-de/tom
50131f31d0,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778754365813,,,60,0,None,https://drive.google.com/file/d/1E6GPn-SzOrfypUABCFu1nGemBKL9n9tB/view,features/vn/hoa-de/class_tom_7246af3c/sample_50131f31d0.npz,https://drive.google.com/file/d/1E6GPn-SzOrfypUABCFu1nGemBKL9n9tB/view,,2026-05-14T10:30:05.961145Z,50131f31d0,4,class_tom_7246af3c,sample_50131f31d0.npz,tom,vn/hoa-de/tom
4dd5b1ac7e,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778822273309,,,60,0,None,https://drive.google.com/file/d/1Baxs3l-4rrPpxxv8AzYQKTuuPLp8sY9c/view,features/vn/hoa-de/class_tom_7246af3c/sample_4dd5b1ac7e.npz,https://drive.google.com/file/d/1Baxs3l-4rrPpxxv8AzYQKTuuPLp8sY9c/view,,2026-05-15T05:38:26.969203Z,4dd5b1ac7e,4,class_tom_7246af3c,sample_4dd5b1ac7e.npz,tom,vn/hoa-de/tom
d78451e7be,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1aO0skyWJJ0b2OmSE0meUvMlDPSg1VOoB/view,features/vn/hoa-de/class_tom_7246af3c/sample_d78451e7be.npz,https://drive.google.com/file/d/1aO0skyWJJ0b2OmSE0meUvMlDPSg1VOoB/view,,2026-05-14T09:55:20.503806Z,d78451e7be,4,class_tom_7246af3c,sample_d78451e7be.npz,tom,vn/hoa-de/tom
41053fc775,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778754365813,,,60,0,None,https://drive.google.com/file/d/187fk-SX1RnK6M_7io0di7ChFim4Pxanr/view,features/vn/hoa-de/class_tom_7246af3c/sample_41053fc775.npz,https://drive.google.com/file/d/187fk-SX1RnK6M_7io0di7ChFim4Pxanr/view,,2026-05-14T10:27:20.560015Z,41053fc775,4,class_tom_7246af3c,sample_41053fc775.npz,tom,vn/hoa-de/tom
a7ff397f8e,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Minh,1778822273309,,,60,0,None,https://drive.google.com/file/d/1z6syB7rLL0pSxkOHFHd4p5atXGh9MoUq/view,features/vn/hoa-de/class_tom_7246af3c/sample_a7ff397f8e.npz,https://drive.google.com/file/d/1z6syB7rLL0pSxkOHFHd4p5atXGh9MoUq/view,,2026-05-15T05:38:41.301117Z,a7ff397f8e,4,class_tom_7246af3c,sample_a7ff397f8e.npz,tom,vn/hoa-de/tom
0483cf64dc,7246af3c-d9b8-4919-afff-9b21ad3f8d93,tom,tôm,vn,hoa-de,camera,Trân,1778751697482,,,60,0,None,https://drive.google.com/file/d/1uM56i2VoC0473diNivbNdmFLiqgy5Skt/view,features/vn/hoa-de/class_tom_7246af3c/sample_0483cf64dc.npz,https://drive.google.com/file/d/1uM56i2VoC0473diNivbNdmFLiqgy5Skt/view,,2026-05-14T09:55:07.232720Z,0483cf64dc,4,class_tom_7246af3c,sample_0483cf64dc.npz,tom,vn/hoa-de/tom
